school_id,LSS Number,LSS Name,School Number,School Name,Grade,Enrolled Count 2019,Enrolled Count 2020,grade_id,pct_change,School Type
030909,03,Baltimore County,0909,Pleasant Plains Elementary,Grade 4,114.0,88.0,030909Grade 4,-0.22807017543859653,Elementary
030909,03,Baltimore County,0909,Pleasant Plains Elementary,Grade 5,108.0,117.0,030909Grade 5,0.08333333333333326,Elementary
030909,03,Baltimore County,0909,Pleasant Plains Elementary,Total Enrollment,686.0,698.0,030909Total Enrollment,0.017492711370262315,Elementary
030910,03,Baltimore County,0910,Oakleigh Elementary,Prekindergarten,56.0,55.0,030910Prekindergarten,-0.017857142857142905,Elementary
030910,03,Baltimore County,0910,Oakleigh Elementary,Kindergarten,70.0,75.0,030910Kindergarten,0.0714285714285714,Elementary
030910,03,Baltimore County,0910,Oakleigh Elementary,Grade 1,79.0,79.0,030910Grade 1,0.0,Elementary
030910,03,Baltimore County,0910,Oakleigh Elementary,Grade 2,75.0,77.0,030910Grade 2,0.026666666666666616,Elementary
030910,03,Baltimore County,0910,Oakleigh Elementary,Grade 3,87.0,82.0,030910Grade 3,-0.05747126436781613,Elementary
030910,03,Baltimore County,0910,Oakleigh Elementary,Grade 4,109.0,88.0,030910Grade 4,-0.19266055045871555,Elementary
030910,03,Baltimore County,0910,Oakleigh Elementary,Grade 5,105.0,113.0,030910Grade 5,0.07619047619047614,Elementary
030910,03,Baltimore County,0910,Oakleigh Elementary,Total Enrollment,581.0,569.0,030910Total Enrollment,-0.02065404475043031,Elementary
030911,03,Baltimore County,0911,Hampton Elementary,Prekindergarten,36.0,48.0,030911Prekindergarten,0.33333333333333326,Elementary
030911,03,Baltimore County,0911,Hampton Elementary,Kindergarten,93.0,99.0,030911Kindergarten,0.06451612903225801,Elementary
030911,03,Baltimore County,0911,Hampton Elementary,Grade 1,87.0,87.0,030911Grade 1,0.0,Elementary
030911,03,Baltimore County,0911,Hampton Elementary,Grade 2,82.0,87.0,030911Grade 2,0.060975609756097615,Elementary
030911,03,Baltimore County,0911,Hampton Elementary,Grade 3,99.0,92.0,030911Grade 3,-0.07070707070707072,Elementary
030911,03,Baltimore County,0911,Hampton Elementary,Grade 4,93.0,93.0,030911Grade 4,0.0,Elementary
030911,03,Baltimore County,0911,Hampton Elementary,Grade 5,81.0,96.0,030911Grade 5,0.18518518518518512,Elementary
030911,03,Baltimore County,0911,Hampton Elementary,Total Enrollment,571.0,602.0,030911Total Enrollment,0.05429071803852881,Elementary
030912,03,Baltimore County,0912,Halstead Academy,Prekindergarten,70.0,73.0,030912Prekindergarten,0.04285714285714293,Elementary
030912,03,Baltimore County,0912,Halstead Academy,Kindergarten,64.0,74.0,030912Kindergarten,0.15625,Elementary
030912,03,Baltimore County,0912,Halstead Academy,Grade 1,65.0,69.0,030912Grade 1,0.06153846153846154,Elementary
030912,03,Baltimore County,0912,Halstead Academy,Grade 2,67.0,73.0,030912Grade 2,0.08955223880597019,Elementary
030912,03,Baltimore County,0912,Halstead Academy,Grade 3,58.0,77.0,030912Grade 3,0.3275862068965518,Elementary
030912,03,Baltimore County,0912,Halstead Academy,Grade 4,77.0,68.0,030912Grade 4,-0.11688311688311692,Elementary
030912,03,Baltimore County,0912,Halstead Academy,Grade 5,79.0,81.0,030912Grade 5,0.025316455696202445,Elementary
030912,03,Baltimore County,0912,Halstead Academy,Total Enrollment,480.0,515.0,030912Total Enrollment,0.07291666666666674,Elementary
030915,03,Baltimore County,0915,Harford Hills Elementary,Prekindergarten,21.0,23.0,030915Prekindergarten,0.09523809523809534,Elementary
030915,03,Baltimore County,0915,Harford Hills Elementary,Kindergarten,61.0,55.0,030915Kindergarten,-0.09836065573770492,Elementary
030915,03,Baltimore County,0915,Harford Hills Elementary,Grade 1,58.0,54.0,030915Grade 1,-0.06896551724137934,Elementary
030915,03,Baltimore County,0915,Harford Hills Elementary,Grade 2,61.0,58.0,030915Grade 2,-0.049180327868852514,Elementary
030915,03,Baltimore County,0915,Harford Hills Elementary,Grade 3,58.0,58.0,030915Grade 3,0.0,Elementary
030915,03,Baltimore County,0915,Harford Hills Elementary,Grade 4,71.0,51.0,030915Grade 4,-0.2816901408450704,Elementary
030915,03,Baltimore County,0915,Harford Hills Elementary,Grade 5,83.0,66.0,030915Grade 5,-0.20481927710843373,Elementary
030915,03,Baltimore County,0915,Harford Hills Elementary,Total Enrollment,413.0,365.0,030915Total Enrollment,-0.11622276029055689,Elementary
030916,03,Baltimore County,0916,Cromwell Valley Elementary Technology,Kindergarten,66.0,65.0,030916Kindergarten,-0.015151515151515138,Elementary
030916,03,Baltimore County,0916,Cromwell Valley Elementary Technology,Grade 1,60.0,64.0,030916Grade 1,0.06666666666666665,Elementary
030916,03,Baltimore County,0916,Cromwell Valley Elementary Technology,Grade 2,66.0,62.0,030916Grade 2,-0.06060606060606055,Elementary
030916,03,Baltimore County,0916,Cromwell Valley Elementary Technology,Grade 3,66.0,63.0,030916Grade 3,-0.045454545454545414,Elementary
030916,03,Baltimore County,0916,Cromwell Valley Elementary Technology,Grade 4,45.0,62.0,030916Grade 4,0.37777777777777777,Elementary
030916,03,Baltimore County,0916,Cromwell Valley Elementary Technology,Grade 5,61.0,40.0,030916Grade 5,-0.34426229508196726,Elementary
030916,03,Baltimore County,0916,Cromwell Valley Elementary Technology,Total Enrollment,364.0,375.0,030916Total Enrollment,0.030219780219780112,Elementary
030921,03,Baltimore County,0921,Pine Grove Elementary,Prekindergarten,32.0,38.0,030921Prekindergarten,0.1875,Elementary
030921,03,Baltimore County,0921,Pine Grove Elementary,Kindergarten,91.0,83.0,030921Kindergarten,-0.08791208791208793,Elementary
030921,03,Baltimore County,0921,Pine Grove Elementary,Grade 1,105.0,86.0,030921Grade 1,-0.18095238095238098,Elementary
030921,03,Baltimore County,0921,Pine Grove Elementary,Grade 2,104.0,111.0,030921Grade 2,0.06730769230769229,Elementary
030921,03,Baltimore County,0921,Pine Grove Elementary,Grade 3,86.0,115.0,030921Grade 3,0.33720930232558133,Elementary
030921,03,Baltimore County,0921,Pine Grove Elementary,Grade 4,85.0,82.0,030921Grade 4,-0.03529411764705881,Elementary
030921,03,Baltimore County,0921,Pine Grove Elementary,Grade 5,92.0,86.0,030921Grade 5,-0.06521739130434778,Elementary
030921,03,Baltimore County,0921,Pine Grove Elementary,Total Enrollment,595.0,601.0,030921Total Enrollment,0.010084033613445342,Elementary
030922,03,Baltimore County,0922,Ridge Ruxton,Grade 8,11.0,10.0,030922Grade 8,-0.09090909090909094,Elementary
030922,03,Baltimore County,0922,Ridge Ruxton,Grade 8,11.0,10.0,030922Grade 8,-0.09090909090909094,Middle
030922,03,Baltimore County,0922,Ridge Ruxton,Grade 8,11.0,10.0,030922Grade 8,-0.09090909090909094,High
030922,03,Baltimore County,0922,Ridge Ruxton,Grade 8,11.0,10.0,030922Grade 8,-0.09090909090909094,All Students
030922,03,Baltimore County,0922,Ridge Ruxton,Grade 12,26.0,28.0,030922Grade 12,0.07692307692307687,Elementary
030922,03,Baltimore County,0922,Ridge Ruxton,Grade 12,26.0,28.0,030922Grade 12,0.07692307692307687,Middle
030922,03,Baltimore County,0922,Ridge Ruxton,Grade 12,26.0,28.0,030922Grade 12,0.07692307692307687,High
030922,03,Baltimore County,0922,Ridge Ruxton,Grade 12,26.0,28.0,030922Grade 12,0.07692307692307687,All Students
030922,03,Baltimore County,0922,Ridge Ruxton,Total Enrollment,126.0,123.0,030922Total Enrollment,-0.023809523809523836,Elementary
030922,03,Baltimore County,0922,Ridge Ruxton,Total Enrollment,126.0,123.0,030922Total Enrollment,-0.023809523809523836,Middle
030922,03,Baltimore County,0922,Ridge Ruxton,Total Enrollment,126.0,123.0,030922Total Enrollment,-0.023809523809523836,High
030922,03,Baltimore County,0922,Ridge Ruxton,Total Enrollment,126.0,123.0,030922Total Enrollment,-0.023809523809523836,All Students
030923,03,Baltimore County,0923,White Oak School,Kindergarten,18.0,15.0,030923Kindergarten,-0.16666666666666663,Elementary
030923,03,Baltimore County,0923,White Oak School,Grade 1,17.0,15.0,030923Grade 1,-0.11764705882352944,Elementary
030923,03,Baltimore County,0923,White Oak School,Grade 2,21.0,17.0,030923Grade 2,-0.19047619047619047,Elementary
030923,03,Baltimore County,0923,White Oak School,Grade 4,15.0,13.0,030923Grade 4,-0.1333333333333333,Elementary
030923,03,Baltimore County,0923,White Oak School,Grade 5,16.0,16.0,030923Grade 5,0.0,Elementary
030923,03,Baltimore County,0923,White Oak School,Total Enrollment,110.0,93.0,030923Total Enrollment,-0.15454545454545454,Elementary
030925,03,Baltimore County,0925,West Towson Elementary,Kindergarten,70.0,79.0,030925Kindergarten,0.12857142857142856,Elementary
030925,03,Baltimore County,0925,West Towson Elementary,Grade 1,83.0,72.0,030925Grade 1,-0.1325301204819277,Elementary
030925,03,Baltimore County,0925,West Towson Elementary,Grade 2,89.0,87.0,030925Grade 2,-0.022471910112359605,Elementary
030925,03,Baltimore County,0925,West Towson Elementary,Grade 3,76.0,92.0,030925Grade 3,0.21052631578947367,Elementary
030925,03,Baltimore County,0925,West Towson Elementary,Grade 4,81.0,81.0,030925Grade 4,0.0,Elementary
030925,03,Baltimore County,0925,West Towson Elementary,Grade 5,75.0,75.0,030925Grade 5,0.0,Elementary
030925,03,Baltimore County,0925,West Towson Elementary,Total Enrollment,474.0,486.0,030925Total Enrollment,0.025316455696202445,Elementary
030953,03,Baltimore County,0953,Dumbarton Middle,Grade 6,406.0,393.0,030953Grade 6,-0.03201970443349755,Middle
030953,03,Baltimore County,0953,Dumbarton Middle,Grade 7,396.0,425.0,030953Grade 7,0.07323232323232332,Middle
030953,03,Baltimore County,0953,Dumbarton Middle,Grade 8,366.0,407.0,030953Grade 8,0.11202185792349728,Middle
030953,03,Baltimore County,0953,Dumbarton Middle,Total Enrollment,1168.0,1225.0,030953Total Enrollment,0.048801369863013644,Middle
030954,03,Baltimore County,0954,Loch Raven Technical Academy,Grade 6,270.0,285.0,030954Grade 6,0.05555555555555558,Middle
030954,03,Baltimore County,0954,Loch Raven Technical Academy,Grade 7,247.0,272.0,030954Grade 7,0.10121457489878538,Middle
030954,03,Baltimore County,0954,Loch Raven Technical Academy,Grade 8,252.0,266.0,030954Grade 8,0.05555555555555558,Middle
030954,03,Baltimore County,0954,Loch Raven Technical Academy,Total Enrollment,769.0,823.0,030954Total Enrollment,0.07022106631989589,Middle
030957,03,Baltimore County,0957,Pine Grove Middle,Grade 6,309.0,343.0,030957Grade 6,0.11003236245954695,Middle
030957,03,Baltimore County,0957,Pine Grove Middle,Grade 7,304.0,314.0,030957Grade 7,0.03289473684210531,Middle
030957,03,Baltimore County,0957,Pine Grove Middle,Grade 8,308.0,303.0,030957Grade 8,-0.016233766233766267,Middle
030957,03,Baltimore County,0957,Pine Grove Middle,Total Enrollment,921.0,960.0,030957Total Enrollment,0.04234527687296419,Middle
030971,03,Baltimore County,0971,Towson High Law & Public Policy,Grade 9,425.0,414.0,030971Grade 9,-0.025882352941176467,High
030971,03,Baltimore County,0971,Towson High Law & Public Policy,Grade 10,448.0,410.0,030971Grade 10,-0.0848214285714286,High
030971,03,Baltimore County,0971,Towson High Law & Public Policy,Grade 11,361.0,433.0,030971Grade 11,0.19944598337950148,High
030971,03,Baltimore County,0971,Towson High Law & Public Policy,Grade 12,395.0,362.0,030971Grade 12,-0.08354430379746836,High
030971,03,Baltimore County,0971,Towson High Law & Public Policy,Total Enrollment,1629.0,1619.0,030971Total Enrollment,-0.006138735420503361,High
030972,03,Baltimore County,0972,Parkville High & Center for Math/Science,Grade 9,511.0,718.0,030972Grade 9,0.40508806262230923,High
030972,03,Baltimore County,0972,Parkville High & Center for Math/Science,Grade 10,550.0,542.0,030972Grade 10,-0.014545454545454528,High
030972,03,Baltimore County,0972,Parkville High & Center for Math/Science,Grade 11,422.0,371.0,030972Grade 11,-0.12085308056872035,High
030972,03,Baltimore County,0972,Parkville High & Center for Math/Science,Grade 12,401.0,443.0,030972Grade 12,0.10473815461346625,High
030972,03,Baltimore County,0972,Parkville High & Center for Math/Science,Total Enrollment,1884.0,2074.0,030972Total Enrollment,0.1008492569002124,High
030973,03,Baltimore County,0973,Loch Raven High,Grade 9,216.0,245.0,030973Grade 9,0.1342592592592593,High
030973,03,Baltimore County,0973,Loch Raven High,Grade 10,245.0,205.0,030973Grade 10,-0.16326530612244894,High
030973,03,Baltimore County,0973,Loch Raven High,Grade 11,203.0,200.0,030973Grade 11,-0.014778325123152691,High
030973,03,Baltimore County,0973,Loch Raven High,Grade 12,206.0,224.0,030973Grade 12,0.08737864077669899,High
030973,03,Baltimore County,0973,Loch Raven High,Total Enrollment,870.0,874.0,030973Total Enrollment,0.0045977011494253706,High
030975,03,Baltimore County,0975,George W. Carver Center for Arts & Technology,Grade 9,252.0,251.0,030975Grade 9,-0.003968253968253954,High
030975,03,Baltimore County,0975,George W. Carver Center for Arts & Technology,Grade 10,251.0,246.0,030975Grade 10,-0.019920318725099584,High
030975,03,Baltimore County,0975,George W. Carver Center for Arts & Technology,Grade 11,228.0,247.0,030975Grade 11,0.08333333333333326,High
030975,03,Baltimore County,0975,George W. Carver Center for Arts & Technology,Grade 12,211.0,217.0,030975Grade 12,0.028436018957346043,High
030975,03,Baltimore County,0975,George W. Carver Center for Arts & Technology,Total Enrollment,942.0,961.0,030975Total Enrollment,0.02016985138004257,High
031001,03,Baltimore County,1001,Carroll Manor Elementary,Kindergarten,61.0,61.0,031001Kindergarten,0.0,Elementary
031001,03,Baltimore County,1001,Carroll Manor Elementary,Grade 1,67.0,70.0,031001Grade 1,0.04477611940298498,Elementary
031001,03,Baltimore County,1001,Carroll Manor Elementary,Grade 2,68.0,73.0,031001Grade 2,0.07352941176470584,Elementary
031001,03,Baltimore County,1001,Carroll Manor Elementary,Grade 3,62.0,70.0,031001Grade 3,0.12903225806451624,Elementary
031001,03,Baltimore County,1001,Carroll Manor Elementary,Grade 4,57.0,60.0,031001Grade 4,0.05263157894736836,Elementary
031001,03,Baltimore County,1001,Carroll Manor Elementary,Grade 5,58.0,55.0,031001Grade 5,-0.051724137931034475,Elementary
031001,03,Baltimore County,1001,Carroll Manor Elementary,Total Enrollment,373.0,389.0,031001Total Enrollment,0.04289544235924936,Elementary
031002,03,Baltimore County,1002,Jacksonville Elementary,Kindergarten,80.0,96.0,031002Kindergarten,0.19999999999999996,Elementary
031002,03,Baltimore County,1002,Jacksonville Elementary,Grade 1,102.0,93.0,031002Grade 1,-0.08823529411764708,Elementary
031002,03,Baltimore County,1002,Jacksonville Elementary,Grade 2,89.0,101.0,031002Grade 2,0.1348314606741574,Elementary
031002,03,Baltimore County,1002,Jacksonville Elementary,Grade 3,84.0,85.0,031002Grade 3,0.011904761904761862,Elementary
031002,03,Baltimore County,1002,Jacksonville Elementary,Grade 4,93.0,91.0,031002Grade 4,-0.021505376344086002,Elementary
031002,03,Baltimore County,1002,Jacksonville Elementary,Grade 5,90.0,84.0,031002Grade 5,-0.06666666666666665,Elementary
031002,03,Baltimore County,1002,Jacksonville Elementary,Total Enrollment,538.0,550.0,031002Total Enrollment,0.02230483271375472,Elementary
031104,03,Baltimore County,1104,Kingsville Elementary,Kindergarten,47.0,61.0,031104Kindergarten,0.2978723404255319,Elementary
031104,03,Baltimore County,1104,Kingsville Elementary,Grade 1,44.0,50.0,031104Grade 1,0.13636363636363646,Elementary
031104,03,Baltimore County,1104,Kingsville Elementary,Grade 2,51.0,46.0,031104Grade 2,-0.0980392156862745,Elementary
031104,03,Baltimore County,1104,Kingsville Elementary,Grade 3,66.0,52.0,031104Grade 3,-0.21212121212121215,Elementary
031104,03,Baltimore County,1104,Kingsville Elementary,Grade 4,57.0,59.0,031104Grade 4,0.03508771929824572,Elementary
031104,03,Baltimore County,1104,Kingsville Elementary,Grade 5,51.0,58.0,031104Grade 5,0.13725490196078427,Elementary
031104,03,Baltimore County,1104,Kingsville Elementary,Total Enrollment,316.0,326.0,031104Total Enrollment,0.03164556962025311,Elementary
031105,03,Baltimore County,1105,Perry Hall Elementary,Prekindergarten,31.0,37.0,031105Prekindergarten,0.19354838709677424,Elementary
031105,03,Baltimore County,1105,Perry Hall Elementary,Kindergarten,75.0,84.0,031105Kindergarten,0.1200000000000001,Elementary
031105,03,Baltimore County,1105,Perry Hall Elementary,Grade 1,105.0,77.0,031105Grade 1,-0.2666666666666667,Elementary
031105,03,Baltimore County,1105,Perry Hall Elementary,Grade 2,95.0,103.0,031105Grade 2,0.08421052631578951,Elementary
031105,03,Baltimore County,1105,Perry Hall Elementary,Grade 3,98.0,97.0,031105Grade 3,-0.010204081632653073,Elementary
031105,03,Baltimore County,1105,Perry Hall Elementary,Grade 4,126.0,100.0,031105Grade 4,-0.2063492063492064,Elementary
031105,03,Baltimore County,1105,Perry Hall Elementary,Grade 5,119.0,123.0,031105Grade 5,0.03361344537815136,Elementary
031105,03,Baltimore County,1105,Perry Hall Elementary,Total Enrollment,649.0,621.0,031105Total Enrollment,-0.04314329738058553,Elementary
031106,03,Baltimore County,1106,Carney Elementary,Prekindergarten,41.0,38.0,031106Prekindergarten,-0.07317073170731703,Elementary
031106,03,Baltimore County,1106,Carney Elementary,Kindergarten,80.0,100.0,031106Kindergarten,0.25,Elementary
031106,03,Baltimore County,1106,Carney Elementary,Grade 1,101.0,82.0,031106Grade 1,-0.18811881188118806,Elementary
031106,03,Baltimore County,1106,Carney Elementary,Grade 2,99.0,112.0,031106Grade 2,0.13131313131313127,Elementary
031106,03,Baltimore County,1106,Carney Elementary,Grade 3,101.0,99.0,031106Grade 3,-0.01980198019801982,Elementary
031106,03,Baltimore County,1106,Carney Elementary,Grade 4,113.0,101.0,031106Grade 4,-0.10619469026548678,Elementary
031106,03,Baltimore County,1106,Carney Elementary,Grade 5,106.0,106.0,031106Grade 5,0.0,Elementary
031106,03,Baltimore County,1106,Carney Elementary,Total Enrollment,641.0,638.0,031106Total Enrollment,-0.004680187207488307,Elementary
031107,03,Baltimore County,1107,Chapel Hill Elementary,Kindergarten,94.0,95.0,031107Kindergarten,0.010638297872340496,Elementary
031107,03,Baltimore County,1107,Chapel Hill Elementary,Grade 1,115.0,104.0,031107Grade 1,-0.09565217391304348,Elementary
